title,location,company,department,link,mission,requirements,benefits,scrape_timestamp
Senior Electrical Engineer - Federal,"Greenville, South Carolina, United States",Jacobs,Electrical,https://careers.jacobs.com/en_US/careers/JobDetail/Senior-Electrical-Engineer-Federal/39322,,,,2026-07-03_07-48-57
Digital Delivery Lead - Federal,"Kansas City, Missouri, United States",Jacobs,Drafting and Design,https://careers.jacobs.com/en_US/careers/JobDetail/Digital-Delivery-Lead-Federal/39321,Max challenge attempts exceeded. Please refresh the page to try again!,Max challenge attempts exceeded. Please refresh the page to try again!,,2026-07-03_07-48-58
Civil Engineer,"Corvallis, Oregon, United States",Jacobs,Civil and Structural,https://careers.jacobs.com/en_US/careers/JobDetail/Civil-Engineer/39312,,,,2026-07-03_07-48-58
Mid-Level Plumbing Designer - Remote/Hybrid (LSNA-IN/OH/PA/NC),"Indianapolis, Indiana, United States",Jacobs,Mechanical,https://careers.jacobs.com/en_US/careers/JobDetail/Mid-Level-Plumbing-Designer-Remote-Hybrid-LSNA-IN-OH-PA-NC/39305,,,,2026-07-03_07-48-59
Senior Wastewater Process Engineer,"Nashville, Tennessee, United States",Jacobs,Project Management,https://careers.jacobs.com/en_US/careers/JobDetail/Senior-Wastewater-Process-Engineer/39303,,,,2026-07-03_07-48-59
Water Resources Project Manager,"Omaha, Nebraska, United States",Jacobs,Project Management,https://careers.jacobs.com/en_US/careers/JobDetail/Water-Resources-Project-Manager/39302,Max challenge attempts exceeded. Please refresh the page to try again!,Max challenge attempts exceeded. Please refresh the page to try again!,,2026-07-03_07-49-00
Water/Wastewater Project Manager,"Henderson, Nevada, United States",Jacobs,Project Management,https://careers.jacobs.com/en_US/careers/JobDetail/Water-Wastewater-Project-Manager/39297,,,,2026-07-03_07-49-00
"Operator-in-Training (Water Treatment) - Bear Creek, GA","Atlanta, Georgia, United States",Jacobs,Operations and Maintenance,https://careers.jacobs.com/en_US/careers/JobDetail/Operator-in-Training-Water-Treatment-Bear-Creek-GA/39296,,,,2026-07-03_07-49-01
Sr Digital Delivery Coordinator (Data Centers),"Dallas, Texas, United States",Jacobs,Drafting and Design,https://careers.jacobs.com/en_US/careers/JobDetail/Sr-Digital-Delivery-Coordinator-Data-Centers/39276,,,,2026-07-03_07-49-01
Construction Manager/Resident Engineer - Transportation,"Irvine, California, United States",Jacobs,Construction,https://careers.jacobs.com/en_US/careers/JobDetail/Construction-Manager-Resident-Engineer-Transportation/38859,Max challenge attempts exceeded. Please refresh the page to try again!,Max challenge attempts exceeded. Please refresh the page to try again!,,2026-07-03_07-49-02
Entry Level CAD Technician - Water/Wastewater,"Milwaukee, Wisconsin, United States",Jacobs,Drafting and Design,https://careers.jacobs.com/en_US/careers/JobDetail/Entry-Level-CAD-Technician-Water-Wastewater/38855,,,,2026-07-03_07-49-02
Wastewater Project Manager,"Portland, Oregon, United States",Jacobs,Project Management,https://careers.jacobs.com/en_US/careers/JobDetail/Wastewater-Project-Manager/38851,,,,2026-07-03_07-49-03
Southeast Ecology Team Lead,"Atlanta, Georgia, United States",Jacobs,Environmental,https://careers.jacobs.com/en_US/careers/JobDetail/Southeast-Ecology-Team-Lead/38840,,,,2026-07-03_07-49-03
Structural Discipline Lead - Design Build (Water/Wastewater),"Columbus, Ohio, United States",Jacobs,Civil and Structural,https://careers.jacobs.com/en_US/careers/JobDetail/Structural-Discipline-Lead-Design-Build-Water-Wastewater/38838,Max challenge attempts exceeded. Please refresh the page to try again!,Max challenge attempts exceeded. Please refresh the page to try again!,,2026-07-03_07-49-04
Site/Civil Discipline Lead - Design Build (Water/Wastewater),"Columbus, Ohio, United States",Jacobs,Civil and Structural,https://careers.jacobs.com/en_US/careers/JobDetail/Site-Civil-Discipline-Lead-Design-Build-Water-Wastewater/38836,,,,2026-07-03_07-49-04
Process Mechanical Discipline Lead - Design Build (Water/Wastewater),"Columbus, Ohio, United States",Jacobs,Mechanical,https://careers.jacobs.com/en_US/careers/JobDetail/Process-Mechanical-Discipline-Lead-Design-Build-Water-Wastewater/38834,,,,2026-07-03_07-49-05
Electrical Discipline Lead - Design Build (Water/Wastewater),"Columbus, Ohio, United States",Jacobs,Civil and Structural,https://careers.jacobs.com/en_US/careers/JobDetail/Electrical-Discipline-Lead-Design-Build-Water-Wastewater/38831,,,,2026-07-03_07-49-05
CAD Technician - Water/Wastewater,"Milwaukee, Wisconsin, United States",Jacobs,Drafting and Design,https://careers.jacobs.com/en_US/careers/JobDetail/CAD-Technician-Water-Wastewater/38829,Max challenge attempts exceeded. Please refresh the page to try again!,Max challenge attempts exceeded. Please refresh the page to try again!,,2026-07-03_07-49-06
Senior Automation Design Engineer (LSNA-PA/OH/IN/NC),"Conshohocken, Pennsylvania, United States",Jacobs,Electrical,https://careers.jacobs.com/en_US/careers/JobDetail/Senior-Automation-Design-Engineer-LSNA-PA-OH-IN-NC/38782,,,,2026-07-03_07-49-06
"Professional Land Surveyor - Bellevue, WA","Bellevue, Washington, United States",Jacobs,Civil and Structural,https://careers.jacobs.com/en_US/careers/JobDetail/Professional-Land-Surveyor-Bellevue-WA/38145,,,,2026-07-03_07-49-07
Geospatial Project Manager - Hawaii,"Honolulu, Hawaii, United States",Jacobs,Civil and Structural,https://careers.jacobs.com/en_US/careers/JobDetail/Geospatial-Project-Manager-Hawaii/38144,,,,2026-07-03_07-49-07
"Geospatial Project Manager - Portland, OR","Portland, Oregon, United States",Jacobs,Civil and Structural,https://careers.jacobs.com/en_US/careers/JobDetail/Geospatial-Project-Manager-Portland-OR/38143,Max challenge attempts exceeded. Please refresh the page to try again!,Max challenge attempts exceeded. Please refresh the page to try again!,,2026-07-03_07-49-08
"Geospatial Project Manager - Bellevue, WA","Bellevue, Washington, United States",Jacobs,Civil and Structural,https://careers.jacobs.com/en_US/careers/JobDetail/Geospatial-Project-Manager-Bellevue-WA/38142,,,,2026-07-03_07-49-08
Survey Technician - Hawaii,"Honolulu, Hawaii, United States",Jacobs,Civil and Structural,https://careers.jacobs.com/en_US/careers/JobDetail/Survey-Technician-Hawaii/38140,,,,2026-07-03_07-49-09
"Survey Technician - Portland, OR","Portland, Oregon, United States",Jacobs,Civil and Structural,https://careers.jacobs.com/en_US/careers/JobDetail/Survey-Technician-Portland-OR/38139,,,,2026-07-03_07-49-09
"Survey Technician - Bellevue, WA","Bellevue, Washington, United States",Jacobs,Civil and Structural,https://careers.jacobs.com/en_US/careers/JobDetail/Survey-Technician-Bellevue-WA/38138,Max challenge attempts exceeded. Please refresh the page to try again!,Max challenge attempts exceeded. Please refresh the page to try again!,,2026-07-03_07-49-10
Electrical Engineer,"Orlando, Florida, United States",Jacobs,Electrical,https://careers.jacobs.com/en_US/careers/JobDetail/Electrical-Engineer/38137,,,,2026-07-03_07-49-10
Design Project Manager - Federal,"Arlington, Virginia, United States",Jacobs,Project Management,https://careers.jacobs.com/en_US/careers/JobDetail/Design-Project-Manager-Federal/38135,,,,2026-07-03_07-49-11
Senior Planner / Scheduler (LSNA-TX),"Houston, Texas, United States",Jacobs,Project Controls,https://careers.jacobs.com/en_US/careers/JobDetail/Senior-Planner-Scheduler-LSNA-TX/38134,,,,2026-07-03_07-49-11
C-17 Pilot Subject Matter Expert,"Nashua, New Hampshire, United States",Jacobs,Digital and Data,https://careers.jacobs.com/en_US/careers/JobDetail/C-17-Pilot-Subject-Matter-Expert/37037,Max challenge attempts exceeded. Please refresh the page to try again!,Max challenge attempts exceeded. Please refresh the page to try again!,,2026-07-03_07-49-12
Water Conveyance Project Manager,"Bellevue, Washington, United States",Jacobs,Project Management,https://careers.jacobs.com/en_US/careers/JobDetail/Water-Conveyance-Project-Manager/37033,,,,2026-07-03_07-49-12
Instrumentation & Controls BIM designer (36995),"Portland, Oregon, United States",Jacobs,Electrical,https://careers.jacobs.com/en_US/careers/JobDetail/Instrumentation-Controls-BIM-designer-36995/36995,,,,2026-07-03_07-49-13
Instrumentation & Controls BIM designer (36994),"Tempe, Arizona, United States",Jacobs,Electrical,https://careers.jacobs.com/en_US/careers/JobDetail/Instrumentation-Controls-BIM-designer-36994/36994,,,,2026-07-03_07-49-13
Civil Engineer - Federal,"Boston, Massachusetts, United States",Jacobs,Civil and Structural,https://careers.jacobs.com/en_US/careers/JobDetail/Civil-Engineer-Federal/36984,Max challenge attempts exceeded. Please refresh the page to try again!,Max challenge attempts exceeded. Please refresh the page to try again!,,2026-07-03_07-49-14
Senior Civil Engineer - Federal,"Boston, Massachusetts, United States",Jacobs,Civil and Structural,https://careers.jacobs.com/en_US/careers/JobDetail/Senior-Civil-Engineer-Federal/36983,,,,2026-07-03_07-49-14
Senior Civil Engineer - Federal,"Arlington, Virginia, United States",Jacobs,Civil and Structural,https://careers.jacobs.com/en_US/careers/JobDetail/Senior-Civil-Engineer-Federal/36953,,,,2026-07-03_07-49-15
Civil Engineer - Federal,"Arlington, Virginia, United States",Jacobs,Civil and Structural,https://careers.jacobs.com/en_US/careers/JobDetail/Civil-Engineer-Federal/36952,,,,2026-07-03_07-49-15
Structural Engineer (Data Center) 36947,"Portland, Oregon, United States",Jacobs,Civil and Structural,https://careers.jacobs.com/en_US/careers/JobDetail/Structural-Engineer-Data-Center-36947/36947,Max challenge attempts exceeded. Please refresh the page to try again!,Max challenge attempts exceeded. Please refresh the page to try again!,,2026-07-03_07-49-15
"Power Plant Construction Site Manager – Electrical, Instrumentation and Controls Trades","Denver, Colorado, United States",Jacobs,Construction,https://careers.jacobs.com/en_US/careers/JobDetail/Power-Plant-Construction-Site-Manager-Electrical-Instrumentation-and-Controls-Trades/36946,,,,2026-07-03_07-49-16
Project Engineer - Buildings,"Los Angeles, California, United States",Jacobs,Construction,https://careers.jacobs.com/en_US/careers/JobDetail/Project-Engineer-Buildings/35471,,,,2026-07-03_07-49-16
Senior Transportation Project Manager,"Honolulu, Hawaii, United States",Jacobs,Project Management,https://careers.jacobs.com/en_US/careers/JobDetail/Senior-Transportation-Project-Manager/35424,,,,2026-07-03_07-49-17
Senior Project Manager (Water/Wastewater),"Chattanooga, Tennessee, United States",Jacobs,Project Management,https://careers.jacobs.com/en_US/careers/JobDetail/Senior-Project-Manager-Water-Wastewater/35419,Max challenge attempts exceeded. Please refresh the page to try again!,Max challenge attempts exceeded. Please refresh the page to try again!,,2026-07-03_07-49-17
Senior CEI Project Engineer,"Jacksonville, Florida, United States",Jacobs,Construction,https://careers.jacobs.com/en_US/careers/JobDetail/Senior-CEI-Project-Engineer/35404,,,,2026-07-03_07-49-17
"Senior Consultant – Gas Turbine/O&M, Power Generation","Fort Worth, Texas, United States",Jacobs,Enterprise Functions,https://careers.jacobs.com/en_US/careers/JobDetail/Senior-Consultant-Gas-Turbine-O-M-Power-Generation/35373,,,,2026-07-03_07-49-18
Project Manager - Undergrounding Program (Chico Area),"Redding, California, United States",Jacobs,Construction,https://careers.jacobs.com/en_US/careers/JobDetail/Project-Manager-Undergrounding-Program-Chico-Area/35368,,,,2026-07-03_07-49-18
Senior Project Architect - SoCal CA,"San Diego, California, United States",Jacobs,Architecture and Interiors,https://careers.jacobs.com/en_US/careers/JobDetail/Senior-Project-Architect-SoCal-CA/35325,Max challenge attempts exceeded. Please refresh the page to try again!,Max challenge attempts exceeded. Please refresh the page to try again!,,2026-07-03_07-49-19
Resident Engineer- Water and Wastewater,"New York, New York, United States",Jacobs,Construction,https://careers.jacobs.com/en_US/careers/JobDetail/Resident-Engineer-Water-and-Wastewater/35275,,,,2026-07-03_07-49-19
Senior Project Manager - Water/Wastewater,"New York, New York, United States",Jacobs,Project Management,https://careers.jacobs.com/en_US/careers/JobDetail/Senior-Project-Manager-Water-Wastewater/35273,,,,2026-07-03_07-49-20
Water Resources Engineer - Transportation,"Baltimore, Maryland, United States",Jacobs,Civil and Structural,https://careers.jacobs.com/en_US/careers/JobDetail/Water-Resources-Engineer-Transportation/35230,,,,2026-07-03_07-49-20
Senior Ports Civil Engineer,"New York, New York, United States",Jacobs,Civil and Structural,https://careers.jacobs.com/en_US/careers/JobDetail/Senior-Ports-Civil-Engineer/30691,Max challenge attempts exceeded. Please refresh the page to try again!,Max challenge attempts exceeded. Please refresh the page to try again!,,2026-07-03_07-49-21
"Senior Systems Engineer / Network Engineer (Micro Focus NA & NNMi, OpenText)","Chantilly, Virginia, United States",Jacobs,Digital and Data,https://careers.jacobs.com/en_US/careers/JobDetail/Senior-Systems-Engineer-Network-Engineer-Micro-Focus-NA-NNMi-OpenText/30563,,,,2026-07-03_07-49-21
Network Engineer,"Chantilly, Virginia, United States",Jacobs,Digital and Data,https://careers.jacobs.com/en_US/careers/JobDetail/Network-Engineer/30432,,,,2026-07-03_07-49-21
Network Engineer,"Denver, Colorado, United States",Jacobs,Digital and Data,https://careers.jacobs.com/en_US/careers/JobDetail/Network-Engineer/30429,,,,2026-07-03_07-49-22
Junior Civil Engineer - Federal,"Irvine, California, United States",Jacobs,Civil and Structural,https://careers.jacobs.com/en_US/careers/JobDetail/Junior-Civil-Engineer-Federal/29934,Max challenge attempts exceeded. Please refresh the page to try again!,Max challenge attempts exceeded. Please refresh the page to try again!,,2026-07-03_07-49-22
Design Project Manager - Federal,"Honolulu, Hawaii, United States",Jacobs,Project Management,https://careers.jacobs.com/en_US/careers/JobDetail/Design-Project-Manager-Federal/29726,,,,2026-07-03_07-49-23
Project Manager: Electrical Transmission & Distribution (EPC) (Bay Area),"Oakland, California, United States",Jacobs,Project Management,https://careers.jacobs.com/en_US/careers/JobDetail/Project-Manager-Electrical-Transmission-Distribution-EPC-Bay-Area/41941,,,,2026-07-09_09-17-16
Sr Mechanical HVAC Engineer (Data Centers),"Philadelphia, Pennsylvania, United States",Jacobs,Architecture and Interiors,https://careers.jacobs.com/en_US/careers/JobDetail/Sr-Mechanical-HVAC-Engineer-Data-Centers/41940,,,,2026-07-09_09-17-16
Drinking Water & Reuse Project Manager,"Irvine, California, United States",Jacobs,Project Management,https://careers.jacobs.com/en_US/careers/JobDetail/Drinking-Water-Reuse-Project-Manager/41938,,,,2026-07-09_09-17-17
Senior Mechanical Engineer,"Philadelphia, Pennsylvania, United States",Jacobs,Mechanical,https://careers.jacobs.com/en_US/careers/JobDetail/Senior-Mechanical-Engineer/41936,Max challenge attempts exceeded. Please refresh the page to try again!,Max challenge attempts exceeded. Please refresh the page to try again!,,2026-07-09_09-17-17
Junior Architectural Designer,"St. Louis, Missouri, United States",Jacobs,Architecture and Interiors,https://careers.jacobs.com/en_US/careers/JobDetail/Junior-Architectural-Designer/41935,,,,2026-07-09_09-17-18
Project Administrative Assistant,"Austin, Texas, United States",Jacobs,Enterprise Functions,https://careers.jacobs.com/en_US/careers/JobDetail/Project-Administrative-Assistant/41934,,,,2026-07-09_09-17-18
Structural Engineer - Ports and Maritime,"Bellevue, Washington, United States",Jacobs,Civil and Structural,https://careers.jacobs.com/en_US/careers/JobDetail/Structural-Engineer-Ports-and-Maritime/41932,,,,2026-07-09_09-17-18
